index,season,iso,city,composer,db,dd,nat,mf,work,worknat,type,start date,performances,production
280,1213,az,Baku,Mahomayev,18850006,19370728,az,m,Shah Ismail,az,~,20121114,4,
281,1213,az,Baku,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20121111,3,
282,1213,az,Baku,Puccini,18581222,19241129,it,m,Gianni Schicchi,it,~B,20120922,2,!
283,1213,az,Baku,Puccini,18581222,19241129,it,m,La boheme,it,~,20121209,2,
284,1213,az,Baku,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20130112,1,
285,1213,az,Baku,Puccini,18581222,19241129,it,m,Tosca,it,~,20121222,4,
286,1213,az,Baku,Rakhmadiyev,19320801,20130409,kz,m,Alpamis,kz,~,20130505,1,
287,1213,az,Baku,Rakhmaninov,1873,1943,ru,m,Aleko,ru,~B,20121021,2,
288,1213,az,Baku,Verdi,18131010,19010127,it,m,Aida,it,~,20130518,1,
289,1213,az,Baku,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130223,1,
290,1213,az,Baku,Verdi,18131010,19010127,it,m,La traviata,it,~,20121028,2,
291,1213,az,Baku,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20121117,3,
292,1213,ba,Sarajevo,Horozic,19580209,,rs,m,Hasanaginica,rs,~,20130327,2,
293,1213,ba,Sarajevo,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20130215,3,!
294,1213,ba,Sarajevo,Osmanagic,1963,,ba,m,Alma,ba,~,20121109,2,!
295,1213,ba,Sarajevo,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20130131,1,
296,1213,be,Antwerpen,Berlioz,18031211,18690308,fr,m,La Damnation de Faust,fr,~,20121003,6,
297,1213,be,Antwerpen,Bernstein,19180825,19901014,us,m,Candide,us,~L,20130618,7,
298,1213,be,Antwerpen,Debussy,1862,1918,fr,m,Pelleas et Melisande,fr,~,20120923,1,
299,1213,be,Antwerpen,Debussy,1862,1918,fr,m,Pelleas et Melisande,fr,~,20120929,1,
300,1213,be,Antwerpen,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20121212,11,!
301,1213,be,Antwerpen,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20121222,5,
302,1213,be,Antwerpen,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20130104,5,
303,1213,be,Antwerpen,Puccini,18581222,19241129,it,m,Tosca,it,~,20130606,1,
304,1213,be,Antwerpen,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130207,7,!
305,1213,be,Antwerpen,Verdi,18131010,19010127,it,m,Requiem,it,~O,20130523,2,
306,1213,be,Antwerpen,"Wagner,Richard",18130522,18830213,de,m,Parsifal,de,~,20130326,5,!
307,1213,be,Bilzen,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130524,22,
308,1213,be,Brugge,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20130210,1,
309,1213,be,Bruxelles,Berg,18850209,19351224,at,m,Lulu,at,~,20121014,10,
310,1213,be,Bruxelles,Debussy,1862,1918,fr,m,Pelleas et Melisande,fr,~,20121019,1,
311,1213,be,Bruxelles,Debussy,1862,1918,fr,m,Pelleas et Melisande,fr,~,20130414,9,
312,1213,be,Bruxelles,Donizetti,17971129,18480408,it,m,Lucrezia Borgia,it,~,20130219,8,!
313,1213,be,Bruxelles,Dusapin,19550529,,fr,m,O Mensch!,fr,~T,20120910,1,
314,1213,be,Bruxelles,Dusapin,19550529,,fr,m,Passion,fr,~,20120830,3,
315,1213,be,Bruxelles,Goebbels,19520417,,de,m,When the mountain changed its clothing,de,~,20130504,3,
316,1213,be,Bruxelles,Gounod,1818,1893,fr,m,Romeo et Juliette,fr,~,20130317,3,c
317,1213,be,Bruxelles,Mernier,1964,,be,m,La dispute,be,~,20130305,8,P
318,1213,be,Bruxelles,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20130523,11,
319,1213,be,Bruxelles,Puccini,18581222,19241129,it,m,Manon Lescaut,it,~,20130124,11,!
320,1213,be,Bruxelles,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20121219,3,c
321,1213,be,Bruxelles,Verdi,18131010,19010127,it,m,La traviata,it,~,20121204,9,!
322,1213,be,Charleroi,Verdi,18131010,19010127,it,m,La forza del destino,it,~,20130502,1,
323,1213,be,Dilbeck,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20130224,1,
324,1213,be,Gent,Berlioz,18031211,18690308,fr,m,La Damnation de Faust,fr,~,20120916,4,!
325,1213,be,Gent,Handel,1685,1759,uk,m,Agrippina,,~,20121021,7,!
326,1213,be,Gent,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20130110,8,!
327,1213,be,Gent,Puccini,18581222,19241129,it,m,Tosca,it,~,20130620,1,
328,1213,be,Gent,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130301,5,!
329,1213,be,Gent,Verdi,18131010,19010127,it,m,Requiem,it,~O,20130505,2,
330,1213,be,Gent,"Wagner,Richard",18130522,18830213,de,m,Parsifal,de,~,20130420,4,!
331,1213,be,Heist-op-den-Berg,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20130109,1,
332,1213,be,Liège,Franck,18221210,18901108,fr,m,Stradella,fr,~,20120919,6,!
333,1213,be,Liège,Gretry,1741,1813,fr,m,Guillaume Tell,,~,20130607,5,!
334,1213,be,Liège,Gretry,1741,1813,fr,m,L'officier de fortune,,~,20121020,1,c
335,1213,be,Liège,Leoncavallo,18570423,19190809,it,m,Pagliacci,it,~B,20121117,6,!
336,1213,be,Liège,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20121117,6,!
337,1213,be,Liège,Offenbach,1819,1880,fr,m,La belle Helene,frde,~L,20121222,8,
338,1213,be,Liège,Puccini,18581222,19241129,it,m,La fanciulla del West,it,~,20130222,6,
339,1213,be,Liège,Ravel,1875,1937,fr,m,L'Enfant et les sortileges,fr,~BC,20130315,4,!
340,1213,be,Liège,Rossini,17920229,18681113,it,m,L'italiana in Algeri,it,~,20130118,5,!
341,1213,be,Liège,Verdi,18131010,19010127,it,m,I due Foscari,it,~,20130510,2,c
342,1213,be,Liège,Verdi,18131010,19010127,it,m,La forza del destino,it,~,20130418,5,
343,1213,be,Liège,Verdi,18131010,19010127,it,m,Nabucco,it,~,20121210,5,
344,1213,be,Tongeren,Mozart,17560127,17911205,at,m,Koningin van de Nacht,it,~,20130113,1,
345,1213,bg,Blagoevgrad,Mozart,17560127,17911205,at,m,Bastien und Bastienne,de,~B,20130423,1,
346,1213,bg,Bourgas,Bellini,18011103,18350923,it,m,Norma,it,~,20121102,2,
347,1213,bg,Bourgas,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20121120,5,
348,1213,bg,Bourgas,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20130827,1,
349,1213,bg,Bourgas,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20121110,6,
350,1213,bg,Bourgas,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130816,1,
351,1213,bg,Bourgas,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20121122,4,
352,1213,bg,Bourgas,Leoncavallo,18570423,19190809,it,m,Pagliacci,it,~B,20130305,1,
353,1213,bg,Bourgas,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20121130,2,
354,1213,bg,Bourgas,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20130522,2,
355,1213,bg,Bourgas,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20130215,2,
356,1213,bg,Bourgas,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20130514,1,
357,1213,bg,Bourgas,Musorgsky,1839,1881,ru,m,Boris Godunov,ru,~,20130703,2,!
358,1213,bg,Bourgas,Offenbach,1819,1880,fr,m,La belle Helene,frde,~L,20130221,2,
359,1213,bg,Bourgas,Puccini,18581222,19241129,it,m,La boheme,it,~,20130607,1,
360,1213,bg,Bourgas,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20121106,3,
361,1213,bg,Bourgas,Puccini,18581222,19241129,it,m,Manon Lescaut,it,~,20121220,1,
362,1213,bg,Bourgas,Puccini,18581222,19241129,it,m,Tosca,it,~,20130726,1,
363,1213,bg,Bourgas,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20130125,1,
364,1213,bg,Bourgas,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20130212,2,
365,1213,bg,Bourgas,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20130808,1,
366,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Aida,it,~,20130719,1,
367,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130205,3,
368,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130824,1,
369,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,La traviata,it,~,20130208,4,
370,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Macbeth,it,~,20130227,1,
371,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130716,1,
372,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Otello,it,~,20130712,1,
373,1213,bg,Bourgas,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130508,2,
374,1213,bg,Dobrich,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130417,1,
375,1213,bg,Kyustendil,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20120914,1,
376,1213,bg,Lukovit,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130520,1,
377,1213,bg,Pavlikeni,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20120919,1,
378,1213,bg,Pleven,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20120930,1,
379,1213,bg,Pleven,Puccini,18581222,19241129,it,m,Tosca,it,~,20120917,1,
380,1213,bg,Pleven,Verdi,18131010,19010127,it,m,Aida,it,~,20130621,1,
381,1213,bg,Pleven,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20130415,1,
382,1213,bg,Plovdiv,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20130201,1,
383,1213,bg,Plovdiv,Handel,1685,1759,uk,m,The Messiah,,~O,20121221,1,
384,1213,bg,Plovdiv,Puccini,18581222,19241129,it,m,Tosca,it,~,20121207,1,
385,1213,bg,Plovdiv,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20120912,1,
386,1213,bg,Plovdiv,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20130508,1,
387,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Aida,it,~,20130625,1,
388,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Attila,it,~,20130619,1,
389,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130221,1,
390,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,La traviata,it,~,20120927,1,!
391,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130629,2,
392,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20121031,1,
393,1213,bg,Plovdiv,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130528,1,
394,1213,bg,Popovo,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130227,1,
395,1213,bg,Razgrad,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20121229,1,
396,1213,bg,Ruse,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20121121,3,
397,1213,bg,Ruse,Denev,19510912,,bg,m,Cain,bg,~,20121202,2,P
398,1213,bg,Ruse,Hadjiev,19120427,19920428,bg,m,Maria Desislava,bg,~,20121116,2,!
399,1213,bg,Ruse,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20130424,2,!
400,1213,bg,Ruse,"Kalman,E",18821024,19531030,hu,m,Das Veilchen vom Montmartre,hu,~L,20121207,1,!
401,1213,bg,Ruse,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20121102,7,
402,1213,bg,Ruse,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20121012,3,
403,1213,bg,Ruse,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20120922,1,
404,1213,bg,Ruse,Orff,1895,1982,de,m,Carmina Burana,de,~,20121024,1,c
405,1213,bg,Ruse,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20130502,1,
406,1213,bg,Ruse,Puccini,18581222,19241129,it,m,Tosca,it,~,20120914,4,
407,1213,bg,Ruse,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20121126,4,
408,1213,bg,Ruse,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20130130,1,
409,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Aida,it,~,20130621,2,!
410,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Aida,it,~,20130813,2,
411,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20130413,2,
412,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Falstaff,it,~,20130321,2,!
413,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130226,1,
414,1213,bg,Ruse,Verdi,18131010,19010127,it,m,La traviata,it,~,20120831,1,
415,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Nabucco,it,~,20121027,4,
416,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Requiem,it,~O,20120929,2,c
417,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20121013,5,!
418,1213,bg,Ruse,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20130222,4,
419,1213,bg,Sevlievo,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20121107,1,
420,1213,bg,Shumen,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130121,1,
421,1213,bg,Silistra,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20120918,1,
422,1213,bg,Sofia,Borodin,18331112,18870227,ru,m,Prince Igor,ru,~,20130321,2,
423,1213,bg,Sofia,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20121002,5,
424,1213,bg,Sofia,Hadjiev,19120427,19920428,bg,m,The Golden Apple,bg,~,20120928,8,
425,1213,bg,Sofia,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20130216,2,
426,1213,bg,Sofia,Massenet,1842,1912,fr,m,Werther,fr,~,20121207,8,!
427,1213,bg,Sofia,Mozart,17560127,17911205,at,m,Bastien und Bastienne,de,~B,20130217,3,
428,1213,bg,Sofia,Puccini,18581222,19241129,it,m,Gianni Schicchi,it,~B,20130216,2,
429,1213,bg,Sofia,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20130112,1,
430,1213,bg,Sofia,Puccini,18581222,19241129,it,m,Tosca,it,~,20130228,4,
431,1213,bg,Sofia,Puccini,18581222,19241129,it,m,Tosca,it,~,20130719,2,
432,1213,bg,Sofia,Puccini,18581222,19241129,it,m,Turandot,it,~,20130328,2,
433,1213,bg,Sofia,Rossini,17920229,18681113,it,m,Le comte Ory,it,~,20121107,1,
434,1213,bg,Sofia,Rota,1911,1979,it,m,Aladino e la lampada magica,it,~C,20130309,8,
435,1213,bg,Sofia,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20130125,6,!
436,1213,bg,Sofia,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20130712,3,
437,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Aida,it,~,20121106,1,
438,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20120923,4,
439,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20130705,3,
440,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Ernani,it,~,20121108,1,
441,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130130,1,
442,1213,bg,Sofia,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20130727,2,
443,1213,bg,Sofia,"Wagner,Richard",18130522,18830213,de,m,Das Rheingold,de,~,20130622,1,
444,1213,bg,Sofia,"Wagner,Richard",18130522,18830213,de,m,Die Walkure,de,~,20130623,1,
445,1213,bg,Sofia,"Wagner,Richard",18130522,18830213,de,m,Gotterdammerung,de,~,20130522,5,
446,1213,bg,Sofia,"Wagner,Richard",18130522,18830213,de,m,Siegfried,de,~,20121007,3,
447,1213,bg,Stara Zagora,"Adam,A",18030724,18560503,fr,m,Le Postillon de Lonjumeau,fr,~,20130523,1,
448,1213,bg,Stara Zagora,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20121108,4,
449,1213,bg,Stara Zagora,Karastoyanov,18930603,19760908,bg,m,Bulgarians From Olden Times,bg,~L,20121012,15,
450,1213,bg,Stara Zagora,Puccini,18581222,19241129,it,m,Gianni Schicchi,it,~B,20130625,2,
451,1213,bg,Stara Zagora,Puccini,18581222,19241129,it,m,La boheme,it,~,20130315,3,
452,1213,bg,Stara Zagora,Puccini,18581222,19241129,it,m,Suor Angelica,it,~B,20130625,2,
453,1213,bg,Stara Zagora,Puccini,18581222,19241129,it,m,Tosca,it,~,20120927,1,
454,1213,bg,Stara Zagora,Puccini,18581222,19241129,it,m,Turandot,it,~,20130401,2,
455,1213,bg,Stara Zagora,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20130710,1,
456,1213,bg,Stara Zagora,Verdi,18131010,19010127,it,m,La traviata,it,~,20121130,7,
457,1213,bg,Stara Zagora,Verdi,18131010,19010127,it,m,Nabucco,it,~,20121024,3,
458,1213,bg,Stara Zagora,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130215,2,
459,1213,bg,Svishtov,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130111,1,
460,1213,bg,Varna,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20130430,2,
461,1213,bg,Varna,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20130703,1,
462,1213,bg,Varna,Hadjiev,19120427,19920428,bg,m,Loud Gidiya,bg,~,20121221,6,
463,1213,bg,Varna,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20120924,7,
464,1213,bg,Varna,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20120928,7,
465,1213,bg,Varna,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20130817,1,
466,1213,bg,Varna,Puccini,18581222,19241129,it,m,La boheme,it,~,20130307,3,
467,1213,bg,Varna,Puccini,18581222,19241129,it,m,Tosca,it,~,20130118,2,
468,1213,bg,Varna,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20121017,4,
469,1213,bg,Varna,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20130819,1,
470,1213,bg,Varna,Rossini,17920229,18681113,it,m,Le comte Ory,it,~,20121101,5,
471,1213,bg,Varna,Verdi,18131010,19010127,it,m,Aida,it,~,20121106,3,
472,1213,bg,Varna,Verdi,18131010,19010127,it,m,Aida,it,~,20130813,1,
473,1213,bg,Varna,Verdi,18131010,19010127,it,m,Don Carlos,it,~,20130718,1,
474,1213,bg,Varna,Verdi,18131010,19010127,it,m,Ernani,it,~,20121108,2,
475,1213,bg,Varna,Verdi,18131010,19010127,it,m,Falstaff,it,~,20130403,4,
476,1213,bg,Varna,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130724,1,
477,1213,bg,Varna,Verdi,18131010,19010127,it,m,La traviata,it,~,20121012,5,
478,1213,bg,Varna,Verdi,18131010,19010127,it,m,La traviata,it,~,20130708,2,!
479,1213,bg,Varna,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130531,1,
480,1213,bg,Varna,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130514,1,
481,1213,bg,Varna,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20130517,1,
482,1213,br,Belem,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20130808,3,
483,1213,br,Belem,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20121103,2,
484,1213,br,Belem,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20121017,3,
485,1213,br,Belem,"Strauss,R",1864,1949,de,m,Salome,de,~,20121124,3,
486,1213,br,Belem,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20130828,2,
487,1213,br,Belo Horizonte,"Park,C",1965,,us,m,Phaedra and Hippolytus,us,~,20130415,2,
488,1213,br,Belo Horizonte,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20130501,4,
489,1213,br,Brasilia,Antunes,19420423,,br,m,Olga,br,~,20130703,3,
490,1213,br,Brasilia,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20130612,6,
491,1213,br,Manaus,Janacek,1854,1928,cz,m,The Cunning Little Vixen,cz,~,20130428,3,
492,1213,br,Manaus,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20130526,1,
493,1213,br,Manaus,Szymanowski,1882,1937,pl,m,Krol Roger,pl,~,20130414,3,c
494,1213,br,Manaus,Verdi,18131010,19010127,it,m,La traviata,it,~,20130504,1,
495,1213,br,Manaus,Verdi,18131010,19010127,it,m,La traviata,it,~,20130511,1,
496,1213,br,Manaus,Verdi,18131010,19010127,it,m,La traviata,it,~,20130518,1,
497,1213,br,Manaus,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20130416,4,
498,1213,br,Manaus,"Wagner,Richard",18130522,18830213,de,m,Parsifal,de,~,20130516,3,
499,1213,br,Rio de Janeiro,Bellini,18011103,18350923,it,m,Il pirata,it,~,20121001,1,c
500,1213,br,Rio de Janeiro,Berlioz,18031211,18690308,fr,m,La mort de Cleopatre,fr,~B,20130614,1,c
501,1213,br,Rio de Janeiro,Braga,18680415,19450314,br,m,Jupyra,br,~,20130704,1,c
502,1213,br,Rio de Janeiro,Britten,19131122,19761204,uk,m,A Midsummer Night's Dream,uk,~,20130405,1,c
503,1213,br,Rio de Janeiro,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20120922,8,
504,1213,br,Rio de Janeiro,Mascagni,1863,1945,it,m,Cavalleria rusticana,it,~B,20120920,2,c
505,1213,br,Rio de Janeiro,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20130516,1,
506,1213,br,Rio de Janeiro,Poulenc,18990107,19630130,fr,m,La Voix humaine,fr,~B,20130614,1,c
507,1213,br,Rio de Janeiro,Rossini,17920229,18681113,it,m,Il turco in Italia,it,~,20130816,2,c
508,1213,br,Rio de Janeiro,Verdi,18131010,19010127,it,m,Aida,it,~,20130420,5,
509,1213,br,Rio de Janeiro,Verdi,18131010,19010127,it,m,La traviata,it,~,20121202,4,
510,1213,br,Rio de Janeiro,"Wagner,Richard",18130522,18830213,de,m,Die Walkure,de,~,20130717,3,
511,1213,br,São Paulo,Britten,19131122,19761204,uk,m,The Turn of the Screw,uk,~B,20130616,4,
512,1213,br,São Paulo,Debussy,1862,1918,fr,m,Pelleas et Melisande,fr,~,20120915,5,
513,1213,br,São Paulo,Gluck,1714,1787,de,m,Orfeo ed Euridice,,~,20121027,5,
514,1213,br,São Paulo,Korngold,18970529,19571129,us,m,Violanta,us,~,20121013,6,
515,1213,br,São Paulo,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20130315,7,
516,1213,br,São Paulo,Stravinsky,1882,1971,ru,m,Le Rossignol,ru,~B,20121208,3,
517,1213,br,São Paulo,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20130612,4,
518,1213,br,São Paulo,Verdi,18131010,19010127,it,m,Aida,it,~,20130809,10,
519,1213,br,São Paulo,Verdi,18131010,19010127,it,m,Macbeth,it,~,20121123,5,
520,1213,br,São Paulo,Waters,19430906,,uk,m,Ca Ira,uk,~T,20130502,4,
521,1213,br,São Paulo,Zemlinsky,1871,1942,at,m,Eine florentinische Tragodie,at,~B,20121013,6,
522,1213,by,Minsk,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20121116,5,
523,1213,by,Minsk,Borodin,18331112,18870227,ru,m,Prince Igor,ru,~,20120925,5,
524,1213,by,Minsk,Donizetti,17971129,18480408,it,m,Rita,it,~B,20120905,3,
525,1213,by,Minsk,Donizetti,17971129,18480408,it,m,Rita,it,~B,20130623,1,
526,1213,by,Minsk,Mozart,17560127,17911205,at,m,Der Schauspieldirektor,de,~B,20130607,2,
527,1213,by,Minsk,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20121011,4,
528,1213,by,Minsk,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20121020,3,
529,1213,by,Minsk,Musorgsky,1839,1881,ru,m,Khovanshchina,ru,~,20121127,1,
530,1213,by,Minsk,Petrova,1979,,ru,f,Winnie-the-Pooh,ru,~,20130303,1,
531,1213,by,Minsk,Polskiy,19240818,,ru,m,The Little Tower Chamber,ru,~C,20121104,2,
532,1213,by,Minsk,Puccini,18581222,19241129,it,m,La boheme,it,~,20121115,3,
533,1213,by,Minsk,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20121013,6,
534,1213,by,Minsk,Puccini,18581222,19241129,it,m,Manon Lescaut,it,~,20130108,2,
535,1213,by,Minsk,Puccini,18581222,19241129,it,m,Tosca,it,~,20121204,5,
536,1213,by,Minsk,Puccini,18581222,19241129,it,m,Turandot,it,~,20130429,4,!
537,1213,by,Minsk,Rimsky-Korsakov,1844,1908,ru,m,Kashchey the Deathless,ru,~,20130103,2,
538,1213,by,Minsk,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20121120,2,
539,1213,by,Minsk,Salieri,1750,1825,it,m,Prima la musica e poi le parole,it,~B,20130607,2,
540,1213,by,Minsk,Smolsky,19370725,,by,m,The Grey Legend,by,~,20120909,5,
541,1213,by,Minsk,Smolsky,19370725,,by,m,The Grey Legend,by,~,20130622,1,
542,1213,by,Minsk,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20120913,4,
543,1213,by,Minsk,"Tchaikovsky,P",1840,1893,ru,m,Iolanta,ru,~B,20120930,9,
544,1213,by,Minsk,Verdi,18131010,19010127,it,m,Aida,it,~,20121113,2,
545,1213,by,Minsk,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20120917,1,
546,1213,by,Minsk,Verdi,18131010,19010127,it,m,La traviata,it,~,20120920,7,
547,1213,by,Minsk,Verdi,18131010,19010127,it,m,Nabucco,it,~,20120923,7,
548,1213,by,Minsk,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20120927,1,
549,1213,by,Minsk,"Wagner,Richard",18130522,18830213,de,m,Siegfried,de,~,20121218,1,
550,1213,ca,Banff,Britten,19131122,19761204,uk,m,Owen Wingrave,uk,~,20130808,3,
551,1213,ca,Calgary,Ravel,1875,1937,fr,m,L'Heure espagnole,fr,~B,20130503,4,
